contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
Circular_Seq702	111992	No	NA	114	31	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq703	37686	No	NA	74	18	1	High-quality	High-quality	93.03	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq704	58359	No	NA	105	17	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq705	38585	No	NA	58	15	0	High-quality	High-quality	99.58	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq706	44105	No	NA	77	20	0	High-quality	High-quality	98.92	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq707	100171	No	NA	101	17	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
Circular_Seq708	59844	No	NA	103	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.89	high kmer_freq may indicate large duplication; contig >1.5x longer than expected genome length
Circular_Seq709	54056	No	NA	86	20	0	High-quality	High-quality	99.81	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq710	64444	Yes	43367	76	20	7	Medium-quality	Genome-fragment	81.03	AAI-based (high-confidence)	32.71	1.04	
Circular_Seq711	93449	Yes	88395	90	10	4	High-quality	High-quality	91.99	AAI-based (high-confidence)	5.41	1.0	
Circular_Seq712	41682	No	NA	62	10	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq713	61359	No	NA	80	31	1	Medium-quality	Genome-fragment	81.21	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq714	41128	No	NA	70	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq715	55803	No	NA	69	10	4	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.01	
Circular_Seq716	130682	No	NA	160	41	3	High-quality	High-quality	98.78	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq717	57055	No	NA	95	20	4	High-quality	High-quality	99.72	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq718	57405	No	NA	97	15	1	High-quality	High-quality	99.62	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq719	41020	No	NA	74	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq720	30413	No	NA	46	16	1	High-quality	High-quality	95.05	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq721	44831	No	NA	71	15	0	High-quality	High-quality	99.65	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq722	40440	No	NA	73	24	1	High-quality	High-quality	98.91	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq723	95494	No	NA	82	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq724	48376	No	NA	82	26	0	Low-quality	Genome-fragment	42.48	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq725	182340	No	NA	221	30	2	High-quality	High-quality	97.4	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq726	60163	No	NA	91	30	0	High-quality	High-quality	99.03	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq727	80675	No	NA	149	22	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq728	57492	No	NA	78	12	3	High-quality	High-quality	98.56	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq729	56872	No	NA	104	16	3	High-quality	High-quality	98.7	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq730	45831	No	NA	78	51	0	High-quality	High-quality	97.29	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq731	40708	No	NA	65	31	0	High-quality	High-quality	96.3	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq732	40141	No	NA	66	17	0	High-quality	High-quality	95.27	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq733	92232	No	NA	127	16	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq734	36126	No	NA	62	11	1	High-quality	High-quality	93.58	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq735	42429	No	NA	68	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq736	93350	No	NA	99	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq737	30737	No	NA	57	11	1	High-quality	High-quality	99.49	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq738	95943	No	NA	143	10	6	High-quality	High-quality	99.84	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq739	42172	No	NA	76	13	0	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq740	81081	No	NA	148	20	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq741	40458	No	NA	71	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq742	44084	No	NA	87	16	1	High-quality	High-quality	97.82	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq743	44619	No	NA	75	16	1	High-quality	High-quality	99.17	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq744	58213	No	NA	103	13	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq745	46030	No	NA	83	49	0	Medium-quality	Genome-fragment	83.82	HMM-based (lower-bound)	0.0	1.0	
Circular_Seq746	160302	No	NA	209	18	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq747	99949	No	NA	101	14	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq748	49755	No	NA	77	22	0	High-quality	High-quality	98.6	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq749	43803	No	NA	68	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq750	42388	No	NA	71	16	2	Medium-quality	Genome-fragment	89.9	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq751	189251	No	NA	233	28	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq752	53337	No	NA	93	21	0	High-quality	High-quality	99.72	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq753	54286	No	NA	88	13	1	High-quality	High-quality	94.18	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq754	45185	No	NA	69	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq755	60540	No	NA	97	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq756	90939	No	NA	91	10	0	High-quality	High-quality	97.62	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq757	49376	No	NA	74	33	2	High-quality	High-quality	96.63	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq758	44605	No	NA	59	13	0	High-quality	High-quality	98.78	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq759	98058	No	NA	98	9	0	High-quality	High-quality	92.15	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq760	51543	No	NA	87	27	0	Low-quality	Genome-fragment	45.26	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq761	44408	No	NA	75	19	0	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq762	40535	No	NA	66	16	0	High-quality	High-quality	96.36	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq763	44941	No	NA	68	16	0	High-quality	High-quality	99.97	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq764	98536	No	NA	92	11	0	High-quality	High-quality	92.64	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq765	57532	No	NA	100	14	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq766	184372	No	NA	238	26	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq767	182797	No	NA	225	32	3	High-quality	High-quality	99.41	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq768	34966	No	NA	55	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq769	48491	No	NA	65	20	1	High-quality	High-quality	98.86	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq770	174809	No	NA	307	195	0	High-quality	High-quality	98.05	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq771	98852	No	NA	106	15	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq772	100126	No	NA	104	14	1	Medium-quality	Genome-fragment	88.59	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq773	62552	No	NA	82	31	1	Medium-quality	Genome-fragment	82.8	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq774	98853	No	NA	97	13	1	High-quality	High-quality	97.24	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq775	40211	No	NA	73	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq776	36856	No	NA	72	26	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq777	98782	No	NA	98	13	1	High-quality	High-quality	96.79	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq778	98850	No	NA	98	13	1	High-quality	High-quality	97.28	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq779	98848	No	NA	98	13	1	High-quality	High-quality	97.26	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq780	62554	No	NA	82	32	1	Medium-quality	Genome-fragment	82.8	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq781	48925	No	NA	73	21	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq782	184573	No	NA	287	36	8	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq783	98851	No	NA	96	13	1	High-quality	High-quality	97.29	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq784	40262	No	NA	59	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq785	40239	No	NA	67	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq786	40222	No	NA	66	15	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.01	
Circular_Seq787	98860	No	NA	98	13	1	High-quality	High-quality	97.39	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq788	50508	No	NA	68	16	2	High-quality	High-quality	98.43	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq789	91765	No	NA	97	10	0	High-quality	High-quality	98.5	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq790	45115	No	NA	67	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq791	47542	No	NA	78	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq792	99643	No	NA	103	15	1	High-quality	High-quality	98.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq793	157530	No	NA	199	15	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq794	40742	No	NA	70	25	0	High-quality	High-quality	99.73	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq795	47077	No	NA	84	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq796	44717	No	NA	63	7	0	High-quality	High-quality	99.59	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq797	157500	No	NA	192	14	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq798	124090	No	NA	189	32	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq799	92113	No	NA	87	10	0	High-quality	High-quality	98.88	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq800	94805	No	NA	90	13	6	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq801	35267	No	NA	50	19	0	Medium-quality	Genome-fragment	86.92	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq802	99364	No	NA	100	15	1	High-quality	High-quality	97.72	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq803	57418	No	NA	103	14	2	High-quality	High-quality	99.63	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq804	82918	No	NA	143	32	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq805	49566	No	NA	65	17	0	High-quality	High-quality	95.78	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq806	44913	No	NA	70	15	1	High-quality	High-quality	99.59	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq807	42146	No	NA	59	6	0	High-quality	High-quality	97.2	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq808	35269	No	NA	50	19	0	Medium-quality	Genome-fragment	86.73	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq809	94806	No	NA	90	13	5	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq810	92097	No	NA	92	12	0	High-quality	High-quality	98.86	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq811	157512	No	NA	192	15	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq812	99365	No	NA	100	15	1	High-quality	High-quality	97.61	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq813	100186	No	NA	104	17	2	High-quality	High-quality	99.63	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq814	50502	No	NA	68	17	2	High-quality	High-quality	98.42	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq815	45863	No	NA	67	11	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq816	91468	No	NA	91	11	0	High-quality	High-quality	98.18	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq817	100186	No	NA	104	17	2	High-quality	High-quality	99.92	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq818	94803	Yes	89322	89	13	5	High-quality	High-quality	92.95	AAI-based (high-confidence)	5.78	1.0	
Circular_Seq819	99364	No	NA	100	16	1	High-quality	High-quality	97.72	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq820	157502	No	NA	191	15	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq821	47296	No	NA	82	18	0	High-quality	High-quality	92.81	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq822	35271	No	NA	47	18	0	Medium-quality	Genome-fragment	86.77	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq823	42146	No	NA	59	6	0	High-quality	High-quality	97.2	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq824	34928	No	NA	49	15	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq825	40746	No	NA	67	22	0	High-quality	High-quality	99.69	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq826	57423	No	NA	105	13	2	High-quality	High-quality	99.62	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq827	99365	No	NA	100	15	1	High-quality	High-quality	97.72	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq828	42144	No	NA	58	6	0	High-quality	High-quality	97.2	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq829	157483	No	NA	197	14	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq830	94804	Yes	82004	91	13	6	Medium-quality	Genome-fragment	85.33	AAI-based (high-confidence)	13.5	1.0	
Circular_Seq831	47699	No	NA	85	14	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq832	45868	No	NA	67	11	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq833	91477	No	NA	90	12	0	High-quality	High-quality	98.19	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq834	82918	No	NA	141	31	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq835	124090	No	NA	188	33	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq836	46775	No	NA	73	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq837	44890	No	NA	85	18	0	High-quality	High-quality	99.54	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq838	46247	No	NA	66	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq839	50502	No	NA	66	17	2	High-quality	High-quality	98.41	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq840	40746	No	NA	68	21	0	High-quality	High-quality	99.69	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq841	82917	No	NA	140	29	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq842	99365	No	NA	101	15	1	High-quality	High-quality	97.72	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq843	91958	No	NA	95	12	0	High-quality	High-quality	98.71	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq844	57428	No	NA	102	13	2	High-quality	High-quality	99.64	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq845	94807	No	NA	99	13	5	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq846	58851	No	NA	104	20	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq847	45835	No	NA	68	10	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq848	61150	No	NA	94	37	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq849	42146	No	NA	59	6	0	High-quality	High-quality	97.2	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq850	82915	No	NA	144	31	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq851	92090	No	NA	95	11	0	High-quality	High-quality	98.85	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq852	99375	No	NA	104	15	1	High-quality	High-quality	97.73	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq853	46411	No	NA	87	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq854	31263	No	NA	48	20	1	High-quality	High-quality	90.67	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq855	38329	No	NA	56	15	0	High-quality	High-quality	98.92	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq856	40742	No	NA	69	23	0	High-quality	High-quality	99.67	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq857	42147	No	NA	59	6	0	High-quality	High-quality	97.2	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq858	37323	No	NA	62	8	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq859	91937	No	NA	89	11	0	High-quality	High-quality	98.69	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq860	49267	No	NA	76	21	0	High-quality	High-quality	98.25	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq861	99362	No	NA	102	15	1	High-quality	High-quality	97.72	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq862	34886	No	NA	59	15	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq863	124090	No	NA	188	33	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq864	82917	No	NA	141	30	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq865	58851	No	NA	105	20	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq866	94811	No	NA	92	13	6	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq867	57427	No	NA	102	12	2	High-quality	High-quality	99.64	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq868	157496	No	NA	201	14	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq869	45860	No	NA	66	13	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq870	46227	No	NA	67	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq871	31263	No	NA	46	20	1	High-quality	High-quality	90.66	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq872	82920	No	NA	142	30	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq873	45862	No	NA	67	13	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq874	58849	No	NA	107	22	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq875	42146	No	NA	61	6	0	High-quality	High-quality	97.2	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq876	94808	Yes	86710	89	13	7	Complete	High-quality	100.0	Provirus (high-confidence)	8.54	1.0	
Circular_Seq877	60329	No	NA	95	17	3	Medium-quality	Genome-fragment	89.64	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq878	34898	No	NA	57	14	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq879	99364	No	NA	100	16	1	High-quality	High-quality	97.72	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq880	50497	No	NA	70	17	2	High-quality	High-quality	98.42	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq881	157510	No	NA	191	15	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq882	46945	No	NA	84	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq883	57423	No	NA	102	14	2	High-quality	High-quality	99.62	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq884	92117	No	NA	98	11	0	High-quality	High-quality	98.88	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq885	35271	No	NA	50	20	0	Medium-quality	Genome-fragment	86.7	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq886	45876	No	NA	51	9	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq887	46110	No	NA	60	8	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq888	100184	No	NA	109	17	2	High-quality	High-quality	99.85	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq889	92117	No	NA	92	10	0	High-quality	High-quality	98.88	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq890	42146	No	NA	59	6	0	High-quality	High-quality	97.2	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq891	46406	No	NA	83	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq892	40765	No	NA	67	23	0	High-quality	High-quality	99.77	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq893	94804	No	NA	94	13	6	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq894	57427	No	NA	102	14	2	High-quality	High-quality	99.63	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq895	157512	No	NA	192	15	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq896	50503	No	NA	68	16	2	High-quality	High-quality	98.42	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq897	103524	No	NA	100	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq898	99379	No	NA	101	16	1	High-quality	High-quality	97.73	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq899	102490	No	NA	98	20	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq900	41408	No	NA	62	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq901	35699	No	NA	63	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq902	41112	No	NA	82	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq903	57728	No	NA	100	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq904	46723	No	NA	72	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq905	41634	No	NA	72	22	0	High-quality	High-quality	96.29	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq906	35028	No	NA	56	16	0	High-quality	High-quality	99.14	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq907	34633	No	NA	52	15	2	High-quality	High-quality	99.38	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq908	57732	No	NA	101	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq909	170821	No	NA	187	23	3	High-quality	High-quality	91.16	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq910	57734	No	NA	101	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq911	48063	No	NA	69	15	1	High-quality	High-quality	97.03	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq912	170514	No	NA	187	23	3	High-quality	High-quality	91.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq913	41618	No	NA	73	23	0	High-quality	High-quality	96.27	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq914	60305	No	NA	91	25	1	High-quality	High-quality	96.48	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq915	102498	No	NA	94	20	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq916	61550	No	NA	100	29	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq917	57739	No	NA	102	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq918	60933	No	NA	91	20	2	High-quality	High-quality	99.7	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq919	170459	No	NA	185	23	3	High-quality	High-quality	90.97	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq920	34920	No	NA	53	14	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq921	48256	No	NA	72	21	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq922	61005	No	NA	98	37	1	High-quality	High-quality	99.83	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq923	5625	No	NA	9	4	0	High-quality	High-quality	98.35	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq924	46757	No	NA	65	14	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq925	57733	No	NA	101	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq926	170567	No	NA	186	22	4	High-quality	High-quality	91.02	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq927	146072	No	NA	205	38	2	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq928	41378	No	NA	67	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq929	55090	No	NA	103	14	2	High-quality	High-quality	96.41	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq930	170529	No	NA	187	22	3	High-quality	High-quality	91.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq931	41612	No	NA	71	23	0	High-quality	High-quality	96.24	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq932	102498	No	NA	96	20	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq933	38841	No	NA	58	9	1	High-quality	High-quality	99.34	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq934	41611	No	NA	72	22	0	High-quality	High-quality	96.25	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq935	34928	No	NA	50	14	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
